Code,Country,Year,Income,AgeAMI,IncomeAMI,RecordsAMI,SexAMI,YearAMI,Age_AAI,Records_AAI,Sex_AAI,Year_AAI,Year_AMC,Team_AMC,NOC_AMC,Age_AMC,Sex_AMC,Records_AMC,Income_AMC,Year_AAC,Team_AAC,NOC_AAC,Age_AAC,Sex_AAC,Records_AAC,Income_AAC,Income_AAI
BMU,Bermuda,2016,H,21,LM,4,F,1992,37,8,F,1988,1988,Greece,GRE,31,M,1,UM,1988,Bangladesh,BAN,28,M,1,L,H
BTN,Bhutan,1988,L,21,UM,8,F,1992,37,2,F,1988,1988,Hungary,HUN,14,F,2,UM,1988,Bangladesh,BAN,29,M,1,L,L
BTN,Bhutan,1992,L,21,H,52,M,1992,37,2,F,1988,1988,Hungary,HUN,19,M,1,UM,1988,Barbados,BAR,18,M,1,UM,UM
BTN,Bhutan,1996,L,21,L,3,M,1992,37,17,M,1988,1988,Hungary,HUN,20,M,1,UM,1988,Barbados,BAR,19,M,2,UM,H
BTN,Bhutan,2000,L,21,LM,16,M,1992,37,5,M,1988,1988,Hungary,HUN,21,M,4,UM,1988,Barbados,BAR,20,F,2,UM,L
BTN,Bhutan,2004,L,21,UM,7,M,1992,37,11,M,1988,1988,Hungary,HUN,22,F,1,UM,1988,Barbados,BAR,20,M,6,UM,LM
BTN,Bhutan,2008,LM,22,H,34,F,1992,37,4,M,1988,1988,Hungary,HUN,22,M,2,UM,1988,Barbados,BAR,22,M,2,UM,UM
BTN,Bhutan,2012,LM,22,L,9,F,1992,38,3,F,1988,1988,Hungary,HUN,23,F,1,UM,1988,Barbados,BAR,23,M,1,UM,H
BTN,Bhutan,2016,LM,22,LM,3,F,1992,38,1,F,1988,1988,Hungary,HUN,23,M,8,UM,1988,Barbados,BAR,24,M,5,UM,LM
BOL,Bolivia,1988,LM,22,UM,8,F,1992,38,1,F,1988,1988,Hungary,HUN,24,F,1,UM,1988,Barbados,BAR,26,M,2,UM,UM
BOL,Bolivia,1992,LM,22,H,72,M,1992,38,15,M,1988,1988,Hungary,HUN,24,M,5,UM,1988,Barbados,BAR,28,M,2,UM,H
BOL,Bolivia,1996,LM,22,L,8,M,1992,38,1,M,1988,1988,Hungary,HUN,25,M,1,UM,1988,Barbados,BAR,34,M,1,UM,L
BOL,Bolivia,2000,LM,22,LM,23,M,1992,38,2,M,1988,1988,Hungary,HUN,26,F,1,UM,1988,Barbados,BAR,41,M,1,UM,LM
BOL,Bolivia,2004,LM,22,UM,11,M,1992,39,8,F,1988,1988,Hungary,HUN,26,M,2,UM,1988,Belgium,BEL,15,F,7,H,H
BOL,Bolivia,2008,LM,23,H,34,F,1992,39,1,F,1988,1988,Hungary,HUN,27,F,1,UM,1988,Belgium,BEL,16,F,2,H,UM
BOL,Bolivia,2012,LM,23,L,8,F,1992,39,22,M,1988,1988,Hungary,HUN,27,M,4,UM,1988,Belgium,BEL,17,F,4,H,H
BOL,Bolivia,2016,LM,23,LM,7,F,1992,39,7,M,1988,1988,Hungary,HUN,28,M,1,UM,1988,Belgium,BEL,18,F,1,H,LM
BIH,Bosnia and Herzegovina,1988,NA,23,UM,2,F,1992,39,4,M,1988,1988,Hungary,HUN,29,F,3,UM,1988,Belgium,BEL,18,M,1,H,UM
BIH,Bosnia and Herzegovina,1992,LM,23,H,85,M,1992,40,3,F,1988,1988,Hungary,HUN,29,M,2,UM,1988,Belgium,BEL,19,F,4,H,H
BIH,Bosnia and Herzegovina,1996,L,23,L,5,M,1992,40,14,M,1988,1988,Hungary,HUN,32,M,1,UM,1988,Belgium,BEL,20,M,4,H,H
BIH,Bosnia and Herzegovina,2000,LM,23,LM,14,M,1992,40,1,M,1988,1988,Hungary,HUN,34,F,1,UM,1988,Belgium,BEL,21,M,5,H,L
BIH,Bosnia and Herzegovina,2004,LM,23,UM,6,M,1992,40,3,M,1988,1988,Hungary,HUN,37,M,1,UM,1988,Belgium,BEL,22,F,3,H,LM
BIH,Bosnia and Herzegovina,2008,UM,24,H,41,F,1992,40,1,M,1988,1988,Indonesia,INA,23,F,1,L,1988,Belgium,BEL,22,M,5,H,UM
BIH,Bosnia and Herzegovina,2012,UM,24,L,7,F,1992,41,8,F,1988,1988,Indonesia,INA,24,F,1,L,1988,Belgium,BEL,23,F,4,H,H
BIH,Bosnia and Herzegovina,2016,UM,24,LM,5,F,1992,41,11,M,1988,1988,Indonesia,INA,26,F,1,L,1988,Belgium,BEL,23,M,4,H,H
BWA,Botswana,1988,LM,24,UM,2,F,1992,41,1,M,1988,1988,Italy,ITA,18,M,1,H,1988,Belgium,BEL,24,F,2,H,L
BWA,Botswana,1992,UM,24,H,63,M,1992,41,3,M,1988,1988,Italy,ITA,20,F,1,H,1988,Belgium,BEL,24,M,3,H,LM
BWA,Botswana,1996,LM,24,L,13,M,1992,41,1,M,1988,1988,Italy,ITA,20,M,2,H,1988,Belgium,BEL,25,F,1,H,UM
BWA,Botswana,2000,UM,24,LM,22,M,1992,42,5,F,1988,1988,Italy,ITA,21,M,3,H,1988,Belgium,BEL,25,M,6,H,H
BWA,Botswana,2004,UM,24,UM,14,M,1992,42,4,M,1988,1988,Italy,ITA,22,F,1,H,1988,Belgium,BEL,26,F,3,H,H
BWA,Botswana,2008,UM,25,H,52,F,1992,42,2,M,1988,1988,Italy,ITA,22,M,1,H,1988,Belgium,BEL,26,M,1,H,L
BWA,Botswana,2012,UM,25,L,5,F,1992,42,2,M,1988,1988,Italy,ITA,23,F,1,H,1988,Belgium,BEL,27,M,5,H,LM
BWA,Botswana,2016,UM,25,LM,7,F,1992,42,1,M,1988,1988,Italy,ITA,24,F,2,H,1988,Belgium,BEL,28,M,2,H,UM
BRA,Brazil,1988,LM,25,UM,2,F,1992,43,6,F,1988,1988,Italy,ITA,24,M,1,H,1988,Belgium,BEL,29,M,1,H,H
BRA,Brazil,1992,UM,25,H,58,M,1992,43,1,F,1988,1988,Italy,ITA,25,M,4,H,1988,Belgium,BEL,30,M,1,H,LM
BRA,Brazil,1996,UM,25,L,2,M,1992,43,9,M,1988,1988,Italy,ITA,26,M,7,H,1988,Belgium,BEL,31,F,3,H,H
BRA,Brazil,2000,UM,25,LM,21,M,1992,43,2,M,1988,1988,Italy,ITA,27,M,1,H,1988,Belgium,BEL,31,M,3,H,LM
BRA,Brazil,2004,LM,25,UM,12,M,1992,43,3,M,1988,1988,Italy,ITA,29,M,5,H,1988,Belgium,BEL,32,M,1,H,UM
BRA,Brazil,2008,UM,26,H,30,F,1992,44,12,M,1988,1988,Italy,ITA,30,M,1,H,1988,Belgium,BEL,34,M,3,H,H
BRA,Brazil,2012,UM,26,L,1,F,1992,44,1,M,1988,1988,Italy,ITA,31,M,4,H,1988,Belgium,BEL,35,M,1,H,LM
BRA,Brazil,2016,UM,26,LM,6,F,1992,45,4,F,1988,1988,Italy,ITA,33,M,1,H,1988,Belgium,BEL,36,M,2,H,H
VGB,British Virgin Islands,1988,NA,26,UM,2,F,1992,45,4,M,1988,1988,Italy,ITA,37,M,1,H,1988,Belgium,BEL,38,F,1,H,H
VGB,British Virgin Islands,1992,NA,26,H,60,M,1992,45,1,M,1988,1988,Jamaica,JAM,21,M,1,LM,1988,Belgium,BEL,44,M,2,H,UM
VGB,British Virgin Islands,1996,NA,26,L,2,M,1992,46,4,F,1988,1988,Jamaica,JAM,22,M,1,LM,1988,Belize,BIZ,19,M,2,LM,H
VGB,British Virgin Islands,2000,NA,26,LM,11,M,1992,46,5,M,1988,1988,Jamaica,JAM,24,M,1,LM,1988,Belize,BIZ,20,M,3,LM,H
VGB,British Virgin Islands,2004,NA,26,UM,5,M,1992,47,2,F,1988,1988,Jamaica,JAM,27,F,1,LM,1988,Belize,BIZ,21,M,2,LM,H
VGB,British Virgin Islands,2008,NA,27,H,30,F,1992,47,14,M,1988,1988,Jamaica,JAM,27,M,2,LM,1988,Belize,BIZ,22,M,1,LM,H
VGB,British Virgin Islands,2012,NA,27,L,6,F,1992,48,1,F,1988,1988,Jamaica,JAM,28,M,1,LM,1988,Belize,BIZ,24,M,3,LM,H
VGB,British Virgin Islands,2016,H,27,LM,3,F,1992,48,4,M,1988,1988,Japan,JPN,17,M,2,H,1988,Belize,BIZ,27,M,1,LM,H
BRN,Brunei Darussalam,1988,NA,27,UM,4,F,1992,49,2,F,1988,1988,Japan,JPN,18,M,1,H,1988,Belize,BIZ,29,M,1,LM,H
BRN,Brunei Darussalam,1992,H,27,H,57,M,1992,49,2,M,1988,1988,Japan,JPN,19,M,1,H,1988,Benin,BEN,25,M,1,L,H
BRN,Brunei Darussalam,1996,H,27,L,4,M,1992,49,1,M,1988,1988,Japan,JPN,21,F,1,H,1988,Benin,BEN,26,F,2,L,UM
BRN,Brunei Darussalam,2000,H,27,LM,14,M,1992,50,2,F,1988,1988,Japan,JPN,21,M,1,H,1988,Benin,BEN,26,M,1,L,H
BRN,Brunei Darussalam,2004,H,27,UM,7,M,1992,50,2,F,1988,1988,Japan,JPN,22,F,2,H,1988,Benin,BEN,27,M,3,L,LM
BRN,Brunei Darussalam,2008,H,28,H,27,F,1992,50,3,M,1988,1988,Japan,JPN,23,M,1,H,1988,Benin,BEN,28,M,1,L,H
BRN,Brunei Darussalam,2012,H,28,L,3,F,1992,50,1,M,1988,1988,Japan,JPN,24,M,1,H,1988,Benin,BEN,30,M,1,L,LM
BRN,Brunei Darussalam,2016,H,28,LM,6,F,1992,51,4,F,1988,1988,Japan,JPN,25,F,1,H,1988,Benin,BEN,34,M,1,L,H
BGR,Bulgaria,1988,NA,28,H,54,M,1992,51,1,M,1988,1988,Japan,JPN,25,M,2,H,1988,Bermuda,BER,21,M,1,H,H
BGR,Bulgaria,1992,LM,28,L,4,M,1992,52,4,M,1988,1988,Japan,JPN,26,M,2,H,1988,Bermuda,BER,23,M,1,H,H
BGR,Bulgaria,1996,LM,28,LM,13,M,1992,52,3,M,1988,1988,Japan,JPN,27,M,2,H,1988,Bermuda,BER,25,M,3,H,LM
BGR,Bulgaria,2000,LM,28,UM,3,M,1992,53,2,F,1988,1988,Japan,JPN,28,M,2,H,1988,Bermuda,BER,27,M,1,H,H
BGR,Bulgaria,2004,LM,29,H,24,F,1992,53,1,M,1988,1988,Japan,JPN,29,M,1,H,1988,Bermuda,BER,29,M,1,H,LM
BGR,Bulgaria,2008,UM,29,L,1,F,1992,54,1,F,1988,1988,Japan,JPN,31,M,1,H,1988,Bermuda,BER,30,M,4,H,H
BGR,Bulgaria,2012,UM,29,LM,3,F,1992,54,3,M,1988,1988,Kenya,KEN,21,M,3,L,1988,Bermuda,BER,33,M,2,H,H
BGR,Bulgaria,2016,UM,29,H,41,M,1992,54,2,M,1988,1988,Kenya,KEN,22,M,1,L,1988,Bermuda,BER,40,F,1,H,LM
BFA,Burkina Faso,1988,L,29,L,4,M,1992,55,2,F,1988,1988,Kenya,KEN,24,M,2,L,1988,Bhutan,BHU,28,M,2,L,H
BFA,Burkina Faso,1992,L,29,LM,7,M,1992,56,2,M,1988,1988,Kenya,KEN,26,M,1,L,1988,Bhutan,BHU,37,M,4,L,UM
BFA,Burkina Faso,1996,L,30,H,8,F,1992,60,1,M,1988,1988,Kenya,KEN,27,M,1,L,1988,Bolivia,BOL,14,F,4,LM,H
BFA,Burkina Faso,2000,L,30,LM,2,F,1992,63,1,F,1988,1988,Kenya,KEN,30,M,1,L,1988,Bolivia,BOL,20,M,1,LM,H
BFA,Burkina Faso,2004,L,30,UM,1,F,1992,11,1,M,1992,1988,Liechtenstein,LIE,30,M,1,,1988,Bolivia,BOL,22,M,3,LM,H
BFA,Burkina Faso,2008,L,30,H,44,M,1992,12,2,F,1992,1988,Mexico,MEX,19,M,1,LM,1988,Bolivia,BOL,23,M,1,LM,UM
BFA,Burkina Faso,2012,L,30,LM,4,M,1992,13,9,F,1992,1988,Mexico,MEX,20,M,1,LM,1988,Bolivia,BOL,26,M,2,LM,H
BFA,Burkina Faso,2016,L,30,UM,3,M,1992,13,1,F,1992,1988,Mongolia,MGL,26,M,1,,1988,Bolivia,BOL,29,M,1,LM,L
BDI,Burundi,1988,L,31,H,4,F,1992,13,7,F,1992,1988,Morocco,MAR,21,M,1,LM,1988,Botswana,BOT,21,M,2,LM,LM
BDI,Burundi,1992,L,31,H,26,M,1992,14,36,F,1992,1988,Morocco,MAR,28,M,1,LM,1988,Botswana,BOT,22,M,2,LM,H
BDI,Burundi,1996,L,31,L,2,M,1992,14,7,F,1992,1988,Morocco,MAR,29,M,1,LM,1988,Botswana,BOT,26,M,3,LM,L
BDI,Burundi,2000,L,31,LM,5,M,1992,14,5,F,1992,1988,Netherlands,NED,17,F,1,H,1988,Botswana,BOT,29,M,2,LM,LM
BDI,Burundi,2004,L,31,UM,1,M,1992,14,7,F,1992,1988,Netherlands,NED,19,F,1,H,1988,Botswana,BOT,30,M,1,LM,UM
BDI,Burundi,2008,L,32,H,7,F,1992,14,2,M,1992,1988,Netherlands,NED,20,F,3,H,1988,Brazil,BRA,15,F,5,LM,LM
BDI,Burundi,2012,L,32,LM,1,F,1992,14,5,M,1992,1988,Netherlands,NED,20,M,3,H,1988,Brazil,BRA,16,F,2,LM,UM
BDI,Burundi,2016,L,32,H,19,M,1992,15,62,F,1992,1988,Netherlands,NED,21,F,1,H,1988,Brazil,BRA,17,F,3,LM,H
CPV,Cabo Verde,1988,LM,32,LM,6,M,1992,15,24,F,1992,1988,Netherlands,NED,22,F,2,H,1988,Brazil,BRA,17,M,5,LM,L
CPV,Cabo Verde,1992,LM,32,UM,1,M,1992,15,32,F,1992,1988,Netherlands,NED,22,M,5,H,1988,Brazil,BRA,18,F,4,LM,LM
CPV,Cabo Verde,1996,LM,33,H,2,F,1992,15,27,F,1992,1988,Netherlands,NED,23,F,4,H,1988,Brazil,BRA,18,M,8,LM,UM
CPV,Cabo Verde,2000,LM,33,H,13,M,1992,15,2,M,1992,1988,Netherlands,NED,23,M,1,H,1988,Brazil,BRA,19,F,9,LM,L
CPV,Cabo Verde,2004,LM,33,LM,2,M,1992,15,3,M,1992,1988,Netherlands,NED,24,F,5,H,1988,Brazil,BRA,19,M,8,LM,UM
CPV,Cabo Verde,2008,LM,33,UM,2,M,1992,16,116,F,1992,1988,Netherlands,NED,24,M,5,H,1988,Brazil,BRA,20,F,1,LM,H
CPV,Cabo Verde,2012,LM,34,H,3,F,1992,16,9,F,1992,1988,Netherlands,NED,25,F,1,H,1988,Brazil,BRA,20,M,1,LM,L
CPV,Cabo Verde,2016,LM,34,H,10,M,1992,16,52,F,1992,1988,Netherlands,NED,25,M,1,H,1988,Brazil,BRA,21,F,1,LM,LM
KHM,Cambodia,1988,L,35,H,3,F,1992,16,19,F,1992,1988,Netherlands,NED,26,F,2,H,1988,Brazil,BRA,21,M,19,LM,UM
KHM,Cambodia,1992,L,35,H,8,M,1992,16,7,M,1992,1988,Netherlands,NED,26,M,2,H,1988,Brazil,BRA,22,F,1,LM,H
KHM,Cambodia,1996,L,35,LM,1,M,1992,16,5,M,1992,1988,Netherlands,NED,27,F,1,H,1988,Brazil,BRA,22,M,16,LM,L
KHM,Cambodia,2000,L,36,H,1,F,1992,16,26,M,1992,1988,Netherlands,NED,27,M,4,H,1988,Brazil,BRA,23,F,4,LM,LM
KHM,Cambodia,2004,L,36,H,9,M,1992,16,6,M,1992,1988,Netherlands,NED,28,F,1,H,1988,Brazil,BRA,23,M,12,LM,UM
KHM,Cambodia,2008,L,36,UM,1,M,1992,17,104,F,1992,1988,Netherlands,NED,28,M,2,H,1988,Brazil,BRA,24,F,7,LM,H
KHM,Cambodia,2012,L,37,H,1,F,1992,17,39,F,1992,1988,Netherlands,NED,29,F,3,H,1988,Brazil,BRA,24,M,32,LM,L
KHM,Cambodia,2016,LM,37,LM,1,F,1992,17,54,F,1992,1988,Netherlands,NED,30,F,1,H,1988,Brazil,BRA,25,F,1,LM,LM
CMR,Cameroon,1988,LM,37,H,2,M,1992,17,35,F,1992,1988,Netherlands,NED,32,M,2,H,1988,Brazil,BRA,25,M,18,LM,UM
CMR,Cameroon,1992,LM,37,LM,3,M,1992,17,31,M,1992,1988,Netherlands,NED,34,F,1,H,1988,Brazil,BRA,26,F,3,LM,H
CMR,Cameroon,1996,L,38,H,4,M,1992,17,14,M,1992,1988,New Zealand,NZL,21,M,2,H,1988,Brazil,BRA,26,M,12,LM,L
CMR,Cameroon,2000,L,39,H,2,M,1992,17,30,M,1992,1988,New Zealand,NZL,23,M,1,H,1988,Brazil,BRA,27,M,14,LM,LM
CMR,Cameroon,2004,L,39,UM,1,M,1992,17,19,M,1992,1988,New Zealand,NZL,24,F,1,H,1988,Brazil,BRA,28,F,1,LM,UM
CMR,Cameroon,2008,LM,40,H,1,M,1992,18,101,F,1992,1988,New Zealand,NZL,24,M,1,H,1988,Brazil,BRA,28,M,9,LM,H
CMR,Cameroon,2012,LM,41,H,2,F,1992,18,22,F,1992,1988,New Zealand,NZL,26,M,2,H,1988,Brazil,BRA,29,M,5,LM,L
CMR,Cameroon,2016,LM,41,H,2,M,1992,18,52,F,1992,1988,New Zealand,NZL,28,F,1,H,1988,Brazil,BRA,30,F,3,LM,LM
CAN,Canada,1988,H,43,H,1,M,1992,18,24,F,1992,1988,New Zealand,NZL,28,M,5,H,1988,Brazil,BRA,30,M,6,LM,UM
CAN,Canada,1992,H,44,H,2,M,1992,18,84,M,1992,1988,New Zealand,NZL,29,M,2,H,1988,Brazil,BRA,31,M,6,LM,H
CAN,Canada,1996,H,45,LM,1,M,1992,18,42,M,1992,1988,New Zealand,NZL,32,F,1,H,1988,Brazil,BRA,32,F,5,LM,L
CAN,Canada,2000,H,47,H,1,M,1992,18,43,M,1992,1988,New Zealand,NZL,32,M,3,H,1988,Brazil,BRA,33,M,2,LM,LM
CAN,Canada,2004,H,49,H,1,F,1992,18,31,M,1992,1988,New Zealand,NZL,33,F,1,H,1988,Brazil,BRA,34,M,4,LM,UM
CAN,Canada,2008,H,49,H,3,M,1992,19,136,F,1992,1988,New Zealand,NZL,36,M,2,H,1988,Brazil,BRA,38,M,1,LM,H
CAN,Canada,2012,H,52,H,2,M,1992,19,39,F,1992,1988,New Zealand,NZL,37,M,1,H,1988,Brazil,BRA,39,M,2,LM,L
CAN,Canada,2016,H,58,H,1,M,1992,19,41,F,1992,1988,New Zealand,NZL,41,M,1,H,1988,Brazil,BRA,42,M,1,LM,LM
CYM,Cayman Islands,1988,NA,13,L,1,F,1996,19,44,F,1992,1988,Norway,NOR,18,F,1,H,1988,Brazil,BRA,50,F,2,LM,UM
CYM,Cayman Islands,1992,NA,14,H,4,F,1996,19,146,M,1992,1988,Norway,NOR,19,F,1,H,1988,British Virgin Islands,IVB,17,M,1,,H
CYM,Cayman Islands,1996,H,14,L,2,F,1996,19,51,M,1992,1988,Norway,NOR,20,F,3,H,1988,British Virgin Islands,IVB,22,M,1,,L
CYM,Cayman Islands,2000,H,15,H,4,F,1996,19,86,M,1992,1988,Norway,NOR,21,F,2,H,1988,British Virgin Islands,IVB,29,M,2,,LM
CYM,Cayman Islands,2004,H,15,LM,4,F,1996,19,119,M,1992,1988,Norway,NOR,22,F,2,H,1988,Bulgaria,BUL,14,F,6,,UM
CYM,Cayman Islands,2008,H,15,UM,1,F,1996,20,154,F,1992,1988,Norway,NOR,22,M,5,H,1988,Bulgaria,BUL,15,F,6,,H
CYM,Cayman Islands,2012,H,16,H,7,F,1996,20,36,F,1992,1988,Norway,NOR,23,F,3,H,1988,Bulgaria,BUL,16,F,6,,L
CYM,Cayman Islands,2016,H,16,L,2,F,1996,20,34,F,1992,1988,Norway,NOR,23,M,1,H,1988,Bulgaria,BUL,17,F,2,,LM
CAF,Central African Republic,1988,L,16,LM,12,F,1996,20,41,F,1992,1988,Norway,NOR,24,F,1,H,1988,Bulgaria,BUL,17,M,1,,UM
CAF,Central African Republic,1992,L,17,H,8,F,1996,20,257,M,1992,1988,Norway,NOR,24,M,1,H,1988,Bulgaria,BUL,18,F,7,,H
CAF,Central African Republic,1996,L,17,L,6,F,1996,20,61,M,1992,1988,Norway,NOR,25,F,1,H,1988,Bulgaria,BUL,18,M,2,,L
CAF,Central African Republic,2000,L,17,LM,11,F,1996,20,131,M,1992,1988,Norway,NOR,25,M,2,H,1988,Bulgaria,BUL,19,F,10,,LM
CAF,Central African Republic,2004,L,17,L,1,M,1996,20,101,M,1992,1988,Norway,NOR,26,M,3,H,1988,Bulgaria,BUL,19,M,20,,UM
CAF,Central African Republic,2008,L,17,LM,2,M,1996,21,126,F,1992,1988,Norway,NOR,27,F,1,H,1988,Bulgaria,BUL,20,F,19,,H
CAF,Central African Republic,2012,L,17,UM,1,M,1996,21,46,F,1992,1988,Norway,NOR,27,M,2,H,1988,Bulgaria,BUL,20,M,8,,L
CAF,Central African Republic,2016,L,18,H,14,F,1996,21,47,F,1992,1988,Norway,NOR,28,F,1,H,1988,Bulgaria,BUL,21,F,8,,LM
TCD,Chad,1988,L,18,L,1,F,1996,21,54,F,1992,1988,Norway,NOR,29,F,2,H,1988,Bulgaria,BUL,21,M,18,,UM
TCD,Chad,1992,L,18,LM,7,F,1996,21,317,M,1992,1988,Norway,NOR,40,M,1,H,1988,Bulgaria,BUL,22,F,4,,H
TCD,Chad,1996,L,18,H,3,M,1996,21,62,M,1992,1988,Pakistan,PAK,24,M,1,L,1988,Bulgaria,BUL,22,M,14,,L
TCD,Chad,2000,L,18,L,2,M,1996,21,133,M,1992,1988,Peru,PER,18,F,1,LM,1988,Bulgaria,BUL,23,F,9,,LM
TCD,Chad,2004,L,18,LM,1,M,1996,21,156,M,1992,1988,Peru,PER,20,F,3,LM,1988,Bulgaria,BUL,23,M,27,,UM
TCD,Chad,2008,L,19,H,17,F,1996,22,152,F,1992,1988,Peru,PER,22,F,1,LM,1988,Bulgaria,BUL,24,F,13,,H
TCD,Chad,2012,L,19,L,2,F,1996,22,33,F,1992,1988,Peru,PER,24,F,5,LM,1988,Bulgaria,BUL,24,M,10,,L
TCD,Chad,2016,L,19,LM,10,F,1996,22,56,F,1992,1988,Peru,PER,26,F,2,LM,1988,Bulgaria,BUL,25,F,6,,LM
CHI,Channel Islands,1988,H,19,H,13,M,1996,22,45,F,1992,1988,Philippines,PHI,26,M,1,LM,1988,Bulgaria,BUL,25,M,7,,UM
CHI,Channel Islands,1992,H,19,L,4,M,1996,22,406,M,1992,1988,Poland,POL,20,F,1,LM,1988,Bulgaria,BUL,26,F,8,,H
CHI,Channel Islands,1996,H,19,LM,3,M,1996,22,69,M,1992,1988,Poland,POL,20,M,4,LM,1988,Bulgaria,BUL,26,M,2,,L
CHI,Channel Islands,2000,H,19,UM,3,M,1996,22,145,M,1992,1988,Poland,POL,21,M,1,LM,1988,Bulgaria,BUL,27,F,5,,LM
CHI,Channel Islands,2004,H,20,H,16,F,1996,22,152,M,1992,1988,Poland,POL,23,M,3,LM,1988,Bulgaria,BUL,27,M,8,,UM
CHI,Channel Islands,2008,H,20,L,4,F,1996,23,146,F,1992,1988,Poland,POL,24,M,2,LM,1988,Bulgaria,BUL,28,F,5,,H
CHI,Channel Islands,2012,H,20,LM,2,F,1996,23,26,F,1992,1988,Poland,POL,25,M,2,LM,1988,Bulgaria,BUL,28,M,13,,L
CHI,Channel Islands,2016,H,20,H,24,M,1996,23,44,F,1992,1988,Poland,POL,26,M,1,LM,1988,Bulgaria,BUL,29,F,1,,LM
CHL,Chile,1988,LM,20,L,5,M,1996,23,37,F,1992,1988,Poland,POL,28,M,2,LM,1988,Bulgaria,BUL,29,M,12,,UM
CHL,Chile,1992,LM,20,LM,17,M,1996,23,378,M,1992,1988,Poland,POL,29,M,3,LM,1988,Bulgaria,BUL,30,F,4,,H
CHL,Chile,1996,UM,20,UM,4,M,1996,23,83,M,1992,1988,Poland,POL,30,M,2,LM,1988,Bulgaria,BUL,30,M,8,,L
CHL,Chile,2000,UM,21,H,27,F,1996,23,152,M,1992,1988,Portugal,POR,30,F,1,UM,1988,Bulgaria,BUL,31,M,1,,LM
CHL,Chile,2004,UM,21,L,8,F,1996,23,105,M,1992,1988,Romania,ROU,15,F,4,UM,1988,Bulgaria,BUL,32,M,3,,UM
CHL,Chile,2008,UM,21,LM,5,F,1996,24,158,F,1992,1988,Romania,ROU,16,F,6,UM,1988,Bulgaria,BUL,33,F,2,,H
CHL,Chile,2012,H,21,UM,8,F,1996,24,22,F,1992,1988,Romania,ROU,17,F,1,UM,1988,Bulgaria,BUL,34,M,5,,L
CHL,Chile,2016,H,21,H,50,M,1996,24,31,F,1992,1988,Romania,ROU,18,F,2,UM,1988,Bulgaria,BUL,35,F,1,,LM
CHN,China,1988,L,21,L,3,M,1996,24,18,F,1992,1988,Romania,ROU,19,M,1,UM,1988,Burkina Faso,BUR,18,F,2,L,UM
CHN,China,1992,L,21,LM,13,M,1996,24,423,M,1992,1988,Romania,ROU,20,F,2,UM,1988,Burkina Faso,BUR,22,M,1,L,H
CHN,China,1996,L,21,UM,8,M,1996,24,89,M,1992,1988,Romania,ROU,21,F,5,UM,1988,Burkina Faso,BUR,23,M,1,L,L
CHN,China,2000,LM,22,H,31,F,1996,24,147,M,1992,1988,Romania,ROU,21,M,4,UM,1988,Burkina Faso,BUR,31,M,2,L,LM
CHN,China,2004,LM,22,L,6,F,1996,24,125,M,1992,1988,Romania,ROU,22,F,3,UM,1988,Cameroon,CMR,19,F,2,LM,UM
CHN,China,2008,LM,22,LM,10,F,1996,25,171,F,1992,1988,Romania,ROU,22,M,1,UM,1988,Cameroon,CMR,20,F,2,LM,H
CHN,China,2012,UM,22,UM,4,F,1996,25,18,F,1992,1988,Romania,ROU,23,F,3,UM,1988,Cameroon,CMR,21,M,4,LM,L
CHN,China,2016,UM,22,H,43,M,1996,25,43,F,1992,1988,Romania,ROU,24,F,2,UM,1988,Cameroon,CMR,22,M,2,LM,LM
COL,Colombia,1988,LM,22,L,17,M,1996,25,22,F,1992,1988,Romania,ROU,24,M,3,UM,1988,Cameroon,CMR,24,M,3,LM,UM
COL,Colombia,1992,LM,22,LM,23,M,1996,25,358,M,1992,1988,Romania,ROU,25,F,9,UM,1988,Cameroon,CMR,25,M,2,LM,H
COL,Colombia,1996,LM,22,UM,24,M,1996,25,57,M,1992,1988,Romania,ROU,26,F,4,UM,1988,Cameroon,CMR,26,M,1,LM,L
COL,Colombia,2000,LM,23,H,48,F,1996,25,150,M,1992,1988,Romania,ROU,27,M,1,UM,1988,Cameroon,CMR,29,M,2,LM,LM
COL,Colombia,2004,LM,23,L,12,F,1996,25,106,M,1992,1988,Romania,ROU,29,M,1,UM,1988,Cameroon,CMR,32,M,1,LM,UM
COL,Colombia,2008,UM,23,LM,3,F,1996,26,115,F,1992,1988,Romania,ROU,30,F,2,UM,1988,Canada,CAN,14,F,1,H,H
COL,Colombia,2012,UM,23,UM,2,F,1996,26,13,F,1992,1988,Romania,ROU,32,M,1,UM,1988,Canada,CAN,15,F,13,H,L
COL,Colombia,2016,UM,23,H,50,M,1996,26,24,F,1992,1988,Romania,ROU,34,F,2,UM,1988,Canada,CAN,16,F,22,H,LM
COM,Comoros,1988,L,23,L,11,M,1996,26,28,F,1992,1988,Romania,ROU,56,M,1,UM,1988,Canada,CAN,17,F,6,H,UM
COM,Comoros,1992,L,23,LM,29,M,1996,26,308,M,1992,1988,Senegal,SEN,29,M,1,LM,1988,Canada,CAN,17,M,1,H,H
COM,Comoros,1996,L,23,UM,18,M,1996,26,51,M,1992,1988,South Korea,KOR,17,F,4,UM,1988,Canada,CAN,18,F,15,H,L
COM,Comoros,2000,L,24,H,54,F,1996,26,88,M,1992,1988,South Korea,KOR,18,F,5,UM,1988,Canada,CAN,18,M,4,H,LM
